SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Regione;FullSiteCode;Elevation_flag
215;PZA_BREMBANA;Piazza_Brembana;9.67517783;45.94620438;547;Lombardia;OD:PZA_BREMBANA;1
216;RIVAROLO_MANTOV;Rivarolo_Mantovano;10.43404094;45.06902754;26;Lombardia;OD:RIVAROLO_MANTOV;1
217;RODIGO;Rodigo;10.61534175;45.20430772;31;Lombardia;OD:RODIGO;1
218;ROMAGNESE;Romagnese;9.33533458;44.83399191;660;Lombardia;OD:ROMAGNESE;1
219;RONAGO;Ronago;8.98737569;45.8375014;267;Lombardia;OD:RONAGO;1
220;ROTAFUORI;Rota_d`_Imagna;9.51135181;45.83984376;618;Lombardia;OD:ROTAFUORI;1
221;ROVATO;Rovato;10.01451307;45.55912668;169;Lombardia;OD:ROVATO;1
222;ROVESCA;Rovesca;8.13528824;46.06735577;1807;Lombardia;OD:ROVESCA;1
223;RUSCHEDO;Ruschedo;9.63530343;46.20435738;965;Lombardia;OD:RUSCHEDO;1
225;S_CATERINA;S-Caterina_Valfurva;10.49341231;46.41307309;1834;Lombardia;OD:S_CATERINA;1
226;S_COLOMB_COLLIO;S.Colombano_di_Collio;10.36674377;45.80982345;1025;Lombardia;OD:S_COLOMB_COLLIO;1
227;S_COLOMBANO;S-Colombano;9.49489476;45.18928036;68;Lombardia;OD:S_COLOMBANO;1
228;S_DANIELE_R_PO;S-Daniele_Ripa_Po;10.16871036;45.06733007;33;Lombardia;OD:S_DANIELE_R_PO;1
229;S_FRANCESCO_MES;S-Francesco_a_Mese;9.38556127;46.30749809;297;Lombardia;OD:S_FRANCESCO_MES;1
230;S_GIACOMO_AEM;S-Giacomo_Aem;10.25123304;46.54842029;1936;Lombardia;OD:S_GIACOMO_AEM;1
232;S_GIOVANNI_BIAN;S-Giovanni_Bianco;9.65268915;45.87148842;413;Lombardia;OD:S_GIOVANNI_BIAN;1
233;S_M_LAVELLO_S;S.Maria_Lavello_-_Olginate_s;9.43014542;45.78944316;202;Lombardia;OD:S_M_LAVELLO_S;1
234;S_MARIA_D_MONTE;S-Maria_Del_Monte;8.80198465;45.86734886;616;Lombardia;OD:S_MARIA_D_MONTE;1
235;S_MARIA_LAVELLO;S.Maria_Lavello_-_Olginate;9.43014542;45.78944316;202;Lombardia;OD:S_MARIA_LAVELLO;1
236;S_MARTINO_ARGIN;S-Martino_All_Argine;10.52297667;45.09448834;26;Lombardia;OD:S_MARTINO_ARGIN;1
237;S_MATTEO_CHIAVI;S-Matteo_Delle_Chiaviche;10.63356981;45.02111736;21;Lombardia;OD:S_MATTEO_CHIAVI;1
238;S_PELLEGRINO;S.Pellegrino_Terme_(IP_radio);9.66467312;45.84247392;435;Lombardia;OD:S_PELLEGRINO;1
239;S_PELLEGRINO_T;S.Pellegrino_Terme;9.66626546;45.84532678;435;Lombardia;OD:S_PELLEGRINO_T;1
240;S_ROCCO_PORTO;S.Rocco_al_Porto;9.70698464;45.07924418;47;Lombardia;OD:S_ROCCO_PORTO;1
241;S_ZENO_MONTAGNA;S.Zeno_di_Montagna;10.71874075;45.63400301;423;Lombardia;OD:S_ZENO_MONTAGNA;1
242;SAINO_PEGOGNAGA;Saino_di_Pegognaga;10.86872864;44.98399708;18;Lombardia;OD:SAINO_PEGOGNAGA;1
243;SALO;Salo;10.53539815;45.60067143;14;Lombardia;OD:SALO;1
244;SAMOLACO;Samolaco;9.39860525;46.24222232;206;Lombardia;OD:SAMOLACO;1
245;SARDEGNANA;Sardegnana;9.80445341;46.01638944;1583;Lombardia;OD:SARDEGNANA;1
246;SARNICO_S;Sarnico_s;9.95688914;45.66594127;198;Lombardia;OD:SARNICO_S;1
247;SCAIS;Scais;9.92602135;46.0894121;1690;Lombardia;OD:SCAIS;1
248;SCHIGNANO;Schignano;9.10200296;45.93401588;465;Lombardia;OD:SCHIGNANO;1
249;SENIGA;Seniga;10.17797702;45.24137996;49;Lombardia;OD:SENIGA;1
250;SERNIO;Sernio;10.2079907;46.22706966;550;Lombardia;OD:SERNIO;1
251;SESTO_CALENDE;Sesto_Calende;8.63750161;45.72412289;206;Lombardia;OD:SESTO_CALENDE;1
252;SESTO_CALENDE_S;Sesto_Calende_s;8.63750161;45.72412289;206;Lombardia;OD:SESTO_CALENDE_S;1
253;SONDRIO;Sondrio;9.88707093;46.17312385;324;Lombardia;OD:SONDRIO;1
254;SONDRIO_MALLERO;Sondrio_Mallero;9.88742386;46.1733191;324;Lombardia;OD:SONDRIO_MALLERO;1
255;SONICO;Sonico;10.35205993;46.16734358;857;Lombardia;OD:SONICO;1
256;SORBARA_ASOLA;Asola_-_Sorbara_d`Asola;10.38837569;45.19902286;39;Lombardia;OD:SORBARA_ASOLA;1
257;STUETTA;Stuetta;9.34847343;46.47065573;1896;Lombardia;OD:STUETTA;1
258;TEGLIO;Teglio;10.06200049;46.17108364;830;Lombardia;OD:TEGLIO;1
259;TIRANO;Adda_a_Tirano;10.15205322;46.21735191;481;Lombardia;OD:TIRANO;1
260;TOGGIA;Toggia;8.40752564;46.43403413;2440;Lombardia;OD:TOGGIA;1
262;TORRE_ALBERI;Torre_Degli_Alberi;9.21866359;44.90065656;484;Lombardia;OD:TORRE_ALBERI;1
