SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Regione;FullSiteCode;Elevation_flag
343;N040;Turriaco;13.4301;45.8164;11;FVG;OD:N040;1
344;N041;Pieris ponte SS 14;13.4296;45.8055;9;FVG;OD:N041;1
345;N042;FIUMICELLO;13.4048;45.7661;2;FVG;OD:N042;1
346;N043;ISOLA MOROSINI EX MAGAZZINO TABACCO;13.4402;45.7672;3;FVG;OD:N043;1
347;N044;ISOLA MOROSINI IDROVORA TERRANOVA;13.4771;45.7527;2;FVG;OD:N044;1
348;N045;FOSSALON BONIFICA VITTORIA;13.4966;45.7341;1;FVG;OD:N045;1
349;N046;Villa Vicentina via Sant'Antonio;13.4004;45.8101;9;FVG;OD:N046;1
350;N100;MUSI LOCALITA' TANATAVIELE;13.272;46.3132;669;FVG;OD:N100;1
351;N101;MUSI SORGENTI TORRE;13.2726;46.3072;622;FVG;OD:N101;1
352;N103;VEDRONZA;13.2562;46.2618;351;FVG;OD:N103;1
353;N104;CISERIIS;13.2294;46.2288;295;FVG;OD:N104;1
354;N105;TARCENTO PONTE PER OLTRETORRE;13.2237;46.2169;238;FVG;OD:N105;1
355;N108;GRAN MONTE RIFUGIO ALPINI;13.3508;46.2905;1499;FVG;OD:N108;1
356;N150;Qualso ponte di Nimis;13.2511;46.1891;184;FVG;OD:N150;1
357;N151;ZOMPITTA PRESA C.B.L.T.;13.2547;46.1714;174;FVG;OD:N151;1
358;N153;Zompitta Borgo di Sotto;13.2573;46.1638;167;FVG;OD:N153;1
359;N154;Cerneglons ponte;13.3107;46.0427;89;FVG;OD:N154;1
360;N155;Viscone;13.3781;45.9246;33;FVG;OD:N155;1
361;N156;Tapogliano ex ponte SS 252;13.4072;45.8927;27;FVG;OD:N156;1
362;N157;Villesse ponte SS 351;13.4199;45.8511;18;FVG;OD:N157;1
363;N200;PONTE SAMBO;13.3293;46.267;509;FVG;OD:N200;1
364;N201;CERGNEU SUPERIORE;13.3134;46.2148;316;FVG;OD:N201;1
365;N202;Molmentet;13.2664;46.1899;241;FVG;OD:N202;1
366;N300;ATTIMIS BORGO FARIS;13.3179;46.1731;216;FVG;OD:N300;1
367;N301;SUBIT;13.3515;46.2049;752;FVG;OD:N301;1
368;N302;POVOLETTO;13.309;46.1229;128;FVG;OD:N302;1
369;N303;CANALUTTO;13.4317;46.1573;362;FVG;OD:N303;1
370;N304;TOGLIANO;13.3902;46.121;155;FVG;OD:N304;1
371;N305;Faedis;13.3485;46.1513;198;FVG;OD:N305;1
372;N306;Faedis campo sportivo;13.3451;46.1482;161;FVG;OD:N306;1
373;N309;Torreano;13.43;46.1255;193;FVG;OD:N309;1
374;N310;Selvis;13.3339;46.0693;100;FVG;OD:N310;1
375;N311;CERNEGLONS;13.3181;46.0558;90;FVG;OD:N311;1
376;N312;Attimis ponte SS 365;13.3058;46.1883;195;FVG;OD:N312;1
377;N313;ORZANO;13.358;46.0617;106;FVG;OD:N313;1
378;N400;PLATISCHIS;13.3806;46.243;739;FVG;OD:N400;1
379;N401;STUPIZZA;13.4711;46.2004;313;FVG;OD:N401;1
380;N402;LINDER;13.4773;46.1814;281;FVG;OD:N402;1
381;N404;PULFERO;13.4831;46.1733;245;FVG;OD:N404;1
382;N405;MONTEMAGGIORE;13.5329;46.1945;1022;FVG;OD:N405;1
383;N406;SAN VOLFANGO;13.6427;46.165;582;FVG;OD:N406;1
384;N407;DRENCHIA;13.6223;46.1752;670;FVG;OD:N407;1
385;N408;CLODIG;13.5924;46.1557;312;FVG;OD:N408;1
386;N410;AZZIDA;13.4947;46.1183;165;FVG;OD:N410;1
387;N416;TRIBIL INFERIORE;13.5853;46.1193;548;FVG;OD:N416;1
388;N417;MALGHE MERSINO;13.5243;46.2122;1424;FVG;OD:N417;1
389;N450;CIVIDALE ISTITUTO AGRARIO;13.4182;46.0967;135;FVG;OD:N450;1
390;N451;Cividale Ponte del Diavolo;13.4301;46.0913;133;FVG;OD:N451;1
391;N452;MANZANO PONTE CASE;13.391;45.9918;75;FVG;OD:N452;1
392;N454;MANZANO;13.3819;45.9973;85;FVG;OD:N454;1
393;N601;ALBANA;13.4898;46.0483;105;FVG;OD:N601;1
394;N602;BRAZZANO;13.4534;45.9768;90;FVG;OD:N602;1
395;N603;CORMONS;13.4693;45.96;101;FVG;OD:N603;1
396;N604;Versa ponte SS 252;13.4219;45.898;23;FVG;OD:N604;1
397;N605;GIASBANA;13.5748;45.9678;148;FVG;OD:N605;1
398;N606;CAPRIVA LOCALITA' LA BAITA;13.5122;45.9468;50;FVG;OD:N606;1
399;N607;Ruzzis;13.5196;45.9538;57;FVG;OD:N607;1
400;N608;La Baita ponte;13.5111;45.9467;50;FVG;OD:N608;1
401;N609;Fratta;13.4372;45.909;29;FVG;OD:N609;1
402;N610;Mariano del Friuli;13.4561;45.9211;34;FVG;OD:N610;1
403;N611;VERSA;13.4077;45.8948;27;FVG;OD:N611;1
405;N700;Rupa ponte SS 55;13.5875;45.8897;57;FVG;OD:N700;1
406;N701;GORIZIA AEROPORTO DI MERNA;13.5967;45.9112;61;FVG;OD:N701;1
407;N703;Savogna d'Isonzo ponte ferrovia;13.57;45.8987;50;FVG;OD:N703;1
408;N704;Savogna d'Isonzo ponte SP 8;13.5686;45.9005;44;FVG;OD:N704;1
409;P001;MONFALCONE;13.5371;45.8068;9;FVG;OD:P001;1
410;P002;ALBERONI IDROVORA SACCHETTI;13.5131;45.7779;3;FVG;OD:P002;1
411;P005;MONFALCONE PISCINA COMUNALE;13.5115;45.7965;4;FVG;OD:P005;1
412;R001;DOBERDO' CENTRO VISITE GRADINA;13.5472;45.843;144;FVG;OD:R001;1
413;R100;SAN PELAGIO;13.6868;45.7655;217;FVG;OD:R100;1
414;R101;PROSECCO ELIPORTO;13.7576;45.7031;263;FVG;OD:R101;1
415;R102;BORGO GROTTA GIGANTE;13.7644;45.7094;278;FVG;OD:R102;1
416;R103;OPICINA;13.7914;45.6842;327;FVG;OD:R103;1
417;R104;BASOVIZZA;13.8598;45.6416;380;FVG;OD:R104;1
418;S001;BARCOLA;13.7523;45.6828;48;FVG;OD:S001;1
419;S002;TRIESTE ISTITUTO NAUTICO;13.7646;45.6475;18;FVG;OD:S002;1
420;S003;SERVOLA;13.7829;45.6269;14;FVG;OD:S003;1
421;S005;MUGGIA;13.7747;45.6011;NA;FVG;OD:S005;NA
422;S006;TRIESTE CATTINARA;13.8331;45.6354;340;FVG;OD:S006;1
423;T001;Francovec;13.82;45.6073;50;FVG;OD:T001;1
424;U003;NOGHERE;13.8168;45.5853;42;FVG;OD:U003;1
425;V001;TARVISIO CAMPO SPORTIVO;13.5938;46.5045;732;FVG;OD:V001;1
426;V002;TARVISIO;13.5701;46.5063;770;FVG;OD:V002;1
427;V003;CAVE DEL PREDIL;13.5707;46.4423;935;FVG;OD:V003;1
428;V005;VALICO DI FUSINE;13.6823;46.4997;998;FVG;OD:V005;1
429;V008;PASSO DEL PREDIL EX FORTE;13.5735;46.4189;1151;FVG;OD:V008;1
430;V010;CAVE DEL PREDIL PONTE MINIERA;13.5698;46.4411;989;FVG;OD:V010;1
431;V013;MALGA ALPE DEL LAGO;13.662;46.4667;968;FVG;OD:V013;1
