SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Regione;FullSiteCode;Elevation_flag
976;TOS10003100;S. Donato;11.230903;42.53373;11;Toscana;OD:TOS10003100;1
977;TOS10003102;Torre Saline d'Albegna;11.193162;42.499156;2;Toscana;OD:TOS10003102;1
978;TOS10003109;Orbetello (*);11.208444;42.438886;2;Toscana;OD:TOS10003109;1
979;TOS10003110;Orbetello;11.199832;42.429;26;Toscana;OD:TOS10003110;1
980;TOS10003112;Porto Ercole;11.211198;42.392726;2;Toscana;OD:TOS10003112;1
981;TOS10003113;Monte Argentario (Semin.);11.162414;42.41554;244;Toscana;OD:TOS10003113;1
982;TOS10003115;Monte Argentario (Semaf.);11.090476;42.430473;45;Toscana;OD:TOS10003115;1
983;TOS10003120;Monte Argentario (Aeron.);11.169129;42.389639;488;Toscana;OD:TOS10003120;1
984;TOS10003122;Monte Alzato;11.329862;42.46737;59;Toscana;OD:TOS10003122;1
985;TOS10003124;Burano;11.3766;42.405872;6;Toscana;OD:TOS10003124;1
986;TOS10003130;Capalbio;11.4213;42.455568;173;Toscana;OD:TOS10003130;1
987;TOS10003140;Pescia Fiorentina;11.478611;42.442545;83;Toscana;OD:TOS10003140;1
988;TOS10003141;La Cerreta;11.550024;42.449623;83;Toscana;OD:TOS10003141;1
989;TOS10003144;Gorgona;9.89525;43.429671;NA;Toscana;OD:TOS10003144;NA
990;TOS10003146;Capraia;9.846246;43.050318;5;Toscana;OD:TOS10003146;1
991;TOS10003150;Portoferraio Citta';10.33456;42.817478;NA;Toscana;OD:TOS10003150;NA
992;TOS10003160;Portoferraio Orti;10.309309;42.803361;3;Toscana;OD:TOS10003160;1
993;TOS10003170;Portoferraio Schiopparel;10.343493;42.797832;5;Toscana;OD:TOS10003170;1
994;TOS10003178;S. Martino;10.281579;42.787105;107;Toscana;OD:TOS10003178;1
995;TOS10003180;Procchio;10.245136;42.786697;24;Toscana;OD:TOS10003180;1
996;TOS10003190;Poggio;10.18555;42.790796;217;Toscana;OD:TOS10003190;1
997;TOS10003200;Patresi Mortigliano;10.112607;42.78689;147;Toscana;OD:TOS10003200;1
998;TOS10003202;Campo alle Serre;10.118517;42.775576;451;Toscana;OD:TOS10003202;1
999;TOS10003210;Monte Capanne;10.169971;42.775107;583;Toscana;OD:TOS10003210;1
1000;TOS10003220;Pino;10.140389;42.755099;226;Toscana;OD:TOS10003220;1
1001;TOS10003230;S. Piero in Campo;10.213664;42.752815;144;Toscana;OD:TOS10003230;1
1002;TOS10003232;Marina di Campo;10.235375;42.750781;6;Toscana;OD:TOS10003232;1
1003;TOS10003234;Pila;10.234202;42.765563;15;Toscana;OD:TOS10003234;1
1004;TOS10003240;Monte Calamita;10.396298;42.731039;361;Toscana;OD:TOS10003240;1
1005;TOS10003250;Capoliveri;10.381894;42.745775;123;Toscana;OD:TOS10003250;1
1006;TOS10003252;Porto Azzurro;10.396228;42.769285000000004;33;Toscana;OD:TOS10003252;1
1007;TOS10003260;Rio Elba;10.402984;42.816795;176;Toscana;OD:TOS10003260;1
1008;TOS10003268;Giglio (Semaforo);10.902107;42.367924;105;Toscana;OD:TOS10003268;1
1009;TOS10003270;Giglio (Castello);10.902005;42.368556;105;Toscana;OD:TOS10003270;1
1010;TOS10003280;Poggio Pagana (Giglio);10.898112;42.354212;324;Toscana;OD:TOS10003280;1
1011;TOS10003290;Giglio (Franco);10.875795;42.359082;52;Toscana;OD:TOS10003290;1
1012;TOS10003300;Campese (Giglio);10.880268;42.366573;31;Toscana;OD:TOS10003300;1
1013;TOS10004070;Sorgente Villa Spada;10.340797;43.868778;14;Toscana;OD:TOS10004070;1
1015;TOS10004520;Ponte Ferrovia Fi-Roma;11.825468;43.46846;239;Toscana;OD:TOS10004520;1
1016;TOS10004530;Chiusa dei Monaci;11.848755;43.424999;307;Toscana;OD:TOS10004530;1
1017;TOS10004710;Ponte dei Falciani;11.322441;43.588349;271;Toscana;OD:TOS10004710;1
1018;TOS10004750;Praticello;11;43;226;Toscana;OD:TOS10004750;1
1019;TOS10004780;Gamberame;11.127434;43.922626;208;Toscana;OD:TOS10004780;1
1020;TOS10004820;Ponte di Calcaiola;11;45;17;Toscana;OD:TOS10004820;1
1021;TOS10004830;Cireglio;10.852046;43.993957;708;Toscana;OD:TOS10004830;1
1022;TOS10004860;Burgianico;10.910861;43.959932;127;Toscana;OD:TOS10004860;1
1023;TOS10004910;Sambuca;11.063232;44.085612;812;Toscana;OD:TOS10004910;1
1024;TOS10005050;Molino Parlanti;10.812221;43.880132;42;Toscana;OD:TOS10005050;1
1026;TOS10005190;S. Giovanni alla Vena;10.596383;43.682914;12;Toscana;OD:TOS10005190;1
1027;TOS10005270;Cartiera Valgiano;10.589159;43.911727;318;Toscana;OD:TOS10005270;1
1029;TOS10005480;Grillandino;10.614468;43.060322;204;Toscana;OD:TOS10005480;1
1030;TOS10005510;Ponte Statale Aurelia;11.072845;43.138072;435;Toscana;OD:TOS10005510;1
1031;TOS10005680;Sorgenti Vene di Ciciano;11;43;226;Toscana;OD:TOS10005680;1
1032;TOS10005700;Casamallecchi;11;43;226;Toscana;OD:TOS10005700;1
1033;TOS10005710;Ornate;11.154131;43.073982;393;Toscana;OD:TOS10005710;1
1034;TOS10005720;Ponte di Torniella;11.392822;43.069893;483;Toscana;OD:TOS10005720;1
1035;TOS10005760;Monte Amiata Scalo;11.277466;43.428988;331;Toscana;OD:TOS10005760;1
1036;TOS10005800;Anteata;10.120468;42.748525;62;Toscana;OD:TOS10005800;1
1037;TOS10005810;La Castellina;10.234451;42.751046;6;Toscana;OD:TOS10005810;1
1038;TOS10005930;Pomonte;9.848782;44.412141;446;Toscana;OD:TOS10005930;1
1039;TOS10005940;Cavallina;9.826265;44.363718;623;Toscana;OD:TOS10005940;1
1040;TOS10005950;S. Mamiliano;9.847835;44.326222;473;Toscana;OD:TOS10005950;1
1041;TOS10008001;Guinadi Presa Verde;10.383783;43.770943;4;Toscana;OD:TOS10008001;1
1042;TOS10008002;Presa Gordana;10.522751;43.351642;62;Toscana;OD:TOS10008002;1
1043;TOS10008004;Rocchetta;10.595795;43.223628;41;Toscana;OD:TOS10008004;1
